PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,PROP_NAME,PRICE_SQFT,MAP_DETAILS,AMENITIES,AREA,PRICE,PROP_HEADING,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,BALCONY_NUM,FLOOR_NUM,CARPET_SQFT,SUPERBUILTUP_SQFT,BUILTUP_SQFT,SUPER_AREA,SUPERAREA_UNIT,SUPER_SQFT,CITY.1,CITY_NAME,LOCALITY_ID,LOCALITY_NAME,ADDRESS
W70361068,S,"This 2 bhk apartment is available for sale in on request, one of the most prominent projects for flats in baguiati, kolkata north. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 925 sq.Ft. This flat lies on the 1st level of a 4 storey building. As the project is already ready to move, so you can easily move into this 1-5 years old property.
 Additional details :

The apartment has borings water supply.
No power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Kolkata North,1,1,2,4200,2,6,1,4,"23,24,5,19,21",On Request,4200,"{'LATITUDE': '22.611822', 'LONGITUDE': '88.42244'}","5,21,23,24,19,102",925,38.85 L,2 BHK Flat in Baguiati,"['READY TO MOVE', 'RESALE']",50,"[{'category': 'ReligiousPlace', 'text': '3 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '10 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '22 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",On Request,On Request,1,2,715,925,,,,,26,Kolkata North,493,baguiati,Chawal Patty Road
W70360868,S,"On request is one of kolkata north's most sought after destination for apartments and this 2 bhk flat in baguihati is your opportunity to be a part of this community. Constructed on a super built up area of 890 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the 3rd level of a 4 storey building. This is a ready to move project and the property is 1-5 years old.
 Additional details :

The apartment has borings water supply.
No power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Kolkata North,1,1,2,4200,2,6,1,4,"23,5,6,21",On Request,4200,"{'LATITUDE': '22.611822', 'LONGITUDE': '88.42244'}","5,21,23,6",890,37.38 L,2 BHK Flat in Baguihati,"['READY TO MOVE', 'RESALE']",50,"[{'category': 'ReligiousPlace', 'text': '3 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '10 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '22 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",On Request,On Request,1,3,,890,,,,,26,Kolkata North,1105233,baguihati,
G70360076,S,"This 3 bhk apartment is available for sale in on request, one of the most prominent projects for flats in baguiati, kolkata north. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 1000 sq.Ft. The residential building has 4 floors in total and the flat for sale is located on the 1st floor. This is a ready to move project and the property is 1-5 years old.
 Additional details :

The apartment has borings water supply.
No power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Kolkata North,1,1,3,4200,2,6,1,4,"23,6,19,21",On Request,4200,"{'LATITUDE': '22.614618', 'LONGITUDE': '88.42725'}","21,23,6,19",1000,42 L,3 BHK Flat in Baguiati,"['READY TO MOVE', 'RESALE']",49,"[{'category': 'ReligiousPlace', 'text': '1 Religious Place', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '7 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '22 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'OfficeComplex', 'text': '2 Office Complexes', 'className': 'ofce', 'icon': 'https://static.99acres.com/universalapp/img/ofce.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",On Request,On Request,1,1,,1000,,,,,26,Kolkata North,493,baguiati,Rail Pukur Road
U70358256,S,"On request is one of kolkata north's most sought after destination for apartments and this 2 bhk flat in baguiati is your opportunity to be a part of this community. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 961 sq.Ft. This flat is situated on the top floor of this 5 floors tall residential building. This is a ready to move project and the property is 1-5 years old.
 Additional details :

The apartment has borings water supply.
No power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Kolkata North,1,1,2,3796,2,3,1,5,"23,5,6,21",On Request,3796,"{'LATITUDE': '22.617277', 'LONGITUDE': '88.429344'}","5,21,23,6,103",961,36.48 L,2 BHK Flat in Baguiati,"['READY TO MOVE', 'RESALE']",49,"[{'category': 'ReligiousPlace', 'text': '2 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '7 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '21 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'OfficeComplex', 'text': '2 Office Complexes', 'className': 'ofce', 'icon': 'https://static.99acres.com/universalapp/img/ofce.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",On Request,On Request,1,5,,961,,,,,26,Kolkata North,493,baguiati,
F70358170,S,"This 2 bhk flat is located in on request, which houses some of the most spacious flats in baguiati, kolkata north. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 960 sq.Ft. The property is located on the 1st floor of a 5 floors tall building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property.
 Additional details :

The apartment has borings water supply.
No power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Kolkata North,1,1,2,3800,2,3,1,5,"23,5,19,21",On Request,3800,"{'LATITUDE': '22.617277', 'LONGITUDE': '88.429344'}","5,21,23,19",960,36.48 L,2 BHK Flat in Baguiati,"['READY TO MOVE', 'RESALE']",49,"[{'category': 'ReligiousPlace', 'text': '2 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '7 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '21 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'OfficeComplex', 'text': '2 Office Complexes', 'className': 'ofce', 'icon': 'https://static.99acres.com/universalapp/img/ofce.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",On Request,On Request,1,1,,960,,,,,26,Kolkata North,493,baguiati,Near Desh Bandhu Jora Mandir
U70357266,S,"This beautiful 2 bhk flat in baguiati, kolkata north is situated in on request, one of the popular residential society in kolkata north. Constructed on a super built up area of 800 sq.Ft., the flat comprises 2 bedroom(s), 1 bathroom and 1 balcony. The property is located on the 2nd floor of a 4 floors tall building. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move.
 Additional details :

The apartment has borings water supply.
No power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Kolkata North,1,1,2,4000,2,1,1,4,"23,5,6,21",On Request,4000,"{'LATITUDE': '22.616152', 'LONGITUDE': '88.428314'}","5,21,23,6",800,32 L,2 BHK Flat in Baguiati,"['READY TO MOVE', 'RESALE']",49,"[{'category': 'ReligiousPlace', 'text': '1 Religious Place', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '7 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '22 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'OfficeComplex', 'text': '2 Office Complexes', 'className': 'ofce', 'icon': 'https://static.99acres.com/universalapp/img/ofce.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",On Request,On Request,1,2,,800,,,,,26,Kolkata North,493,baguiati,Near Desh Bandhu Jora Mandir
S70357206,S,"Check out this 2 bhk apartment for sale in on request, a popular residential project that houses in-Demand flats in baguiati, kolkata north. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 960 sq.Ft. The property is located on the 2nd floor of a 4 floors tall building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property.
 Additional details :

The apartment has borings water supply.
No power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Kolkata North,1,1,2,4200,2,3,1,4,"23,5,19,21",On Request,4200,"{'LATITUDE': '22.616152', 'LONGITUDE': '88.428314'}","5,21,23,19",960,40.32 L,2 BHK Flat in Baguiati,"['READY TO MOVE', 'RESALE']",49,"[{'category': 'ReligiousPlace', 'text': '1 Religious Place', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '7 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '22 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'OfficeComplex', 'text': '2 Office Complexes', 'className': 'ofce', 'icon': 'https://static.99acres.com/universalapp/img/ofce.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",On Request,On Request,1,2,,960,,,,,26,Kolkata North,493,baguiati,Near Desh Bandhu Jora Mandir
K70357158,S,"Check out this 2 bhk apartment for sale in on request, a popular residential project that houses in-Demand flats in baguiati, kolkata north. The flat occupies a super built up area of 760 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. This flat lies on the 1st level of a 4 storey building. This 1-5 years old property is available for immediate possession as the project is ready to move.
 Additional details :

The apartment has borings water supply.
No power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Kolkata North,1,1,2,4200,2,7,1,4,"5,19,21","On Request, New Booking",4200,"{'LATITUDE': '22.616152', 'LONGITUDE': '88.428314'}","5,21,19",760,31.92 L,2 BHK Flat in Baguiati,"['READY TO MOVE', 'RESALE']",49,"[{'category': 'ReligiousPlace', 'text': '1 Religious Place', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '7 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '22 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'OfficeComplex', 'text': '2 Office Complexes', 'className': 'ofce', 'icon': 'https://static.99acres.com/universalapp/img/ofce.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]","On Request, New Booking","On Request, New Booking",1,1,,760,,,,,26,Kolkata North,493,baguiati,Near Desh Bandhu Jora Mandir
I70355094,R,"A spacious 3 bhk flat for rent is available in kalikapur in eden elements, kolkata south. Property has attached 2 bathrooms & 1 balcony with 3 rooms set in 1200 sq.Ft. Carpet area. This flat is constructed on 1259 sq.Ft. Area. This flat lies on the 3rd floor of a 4 storey building. Well maintained 1-5 years property. This is a semi-Furnished flat. Already installed 1 chimney, 6 curtains, 1 exhaust fan, 4 fan, 2 geyser, 10 light, 1 modular kitchen and 3 wardrobe. The flat will be available from fri, 21 jul 2023 for families, single men and single women on any agreement type with a notice of 2 months for a duration of 11 months. With all the highlighted features, we are asking for  28,000 monthly. Refundable security deposit is  56000.",Residential Apartment,Kolkata South,,0,3,22,4,8,1,4,"23,5,6,20,21",Eden Elements,22,"{'LATITUDE': '22.4982976', 'LONGITUDE': '88.394025'}","5,20,21,23,61,01,102",1259,"28,000",3 BHK Flat in Kalikapur,"['FOR SINGLE MEN', 'FOR SINGLE WOMEN']",4,"[{'category': 'Shopping', 'text': '1 Shopping', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Connectivity', 'text': '1 Connectivity', 'className': 'hw', 'icon': 'https://static.99acres.com/universalapp/img/hw.png'}, {'category': 'Education', 'text': '1 Education', 'className': 'schl', 'icon': 'https://static.99acres.com/universalapp/img/schl.png'}, {'category': 'Hospital', 'text': '1 Hospital', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}]",Eden Elements,Eden Elements,1,3,1200,1259,,,,,27,Kolkata South,3454,kalikapur,
A62900982,R,"A 2 bhk apartment for rent in new town action area 1 close to all basic civic amenities is available for just 25000 rent in swarnamayee, kolkata east. Property has attached 2 bathrooms & 2 balconies with 2 rooms. The flat is built on 1655 sq.Ft. Area. This property has pooja room as well. Ease of access to 2 covered parking within society. This apartment is situated at 2nd in a tower with 4 floors. This is a 0-1 year(s) old society. This is a furnished apartment. Furnishing options provided - 3 ac, 1 chimney, 5 curtains, 1 dining table, 1 exhaust fan, 4 fan, 1 geyser, 5 light, 1 microwave, 1 modular kitchen, 1 fridge, 1 sofa, 1 stove, 1 study table, 1 tv, 4 wardrobe, 1 washing machine, 1 water purifier. The apartment will be available from fri may 27. Expected rent for this property is rs. 25000 monthly.",Residential Apartment,Kolkata East,,0,3,15,1,5,6,4,"23,24,5,17,6,20,21",swarnamayee,15,"{'LATITUDE': '22.581047', 'LONGITUDE': '88.462231'}","5,17,20,21,23,24,6,103",1655,"25,000",3 BHK Flat in Action Area 1,['FURNISHED'],41,"[{'category': 'MetroStation', 'text': '2 Metro Stations', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'ReligiousPlace', 'text': '1 Religious Place', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '4 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '7 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'OfficeComplex', 'text': '4 Office Complexes', 'className': 'ofce', 'icon': 'https://static.99acres.com/universalapp/img/ofce.png'}, {'category': 'Parking', 'text': '1 Parking', 'className': 'prkng', 'icon': 'https://static.99acres.com/universalapp/img/prkng.png'}, {'category': 'BusDepot', 'text': '2 Bus Depots', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",swarnamayee,swarnamayee,2,2,1655,,,,,,28,Kolkata East,19491,action area 1,
